Source.Name,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
transport_node_train_202501.csv,2025-01,WEEKDAY,17,TRAIN,EW21/CC22,90878,28661
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,CE1/DT16,81961,33698
transport_node_train_202501.csv,2025-01,WEEKDAY,18,TRAIN,EW29,63338,14087
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,21,TRAIN,DT17,2967,2263
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,21,TRAIN,NS23,30016,8264
transport_node_train_202501.csv,2025-01,WEEKDAY,22,TRAIN,NS7,14405,34692
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,18,TRAIN,BP8,1079,1151
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,NS11,22373,26046
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,DT17,26462,14509
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,EW20,14535,11872
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,TE5,2978,3187
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,5,TRAIN,TE16,68,25
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,NS15,5821,5395
transport_node_train_202501.csv,2025-01,WEEKDAY,17,TRAIN,TE28,4674,7222
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC17/TE9,4132,2988
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,CC27,794,212
transport_node_train_202501.csv,2025-01,WEEKDAY,12,TRAIN,CC25,6498,4115
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW8/CC9,28782,18250
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW7,1838,2169
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,8,TRAIN,DT33,8963,3144
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,NS10,24389,13599
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,BP6/DT1,61846,28744
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,EW32,3643,1295
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,NS10,10940,22723
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,TE18,13253,9114
transport_node_train_202501.csv,2025-01,WEEKDAY,12,TRAIN,SE2,5147,4226
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,PW2,14,11
transport_node_train_202501.csv,2025-01,WEEKDAY,18,TRAIN,DT24,11329,14898
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,NS17/CC15,2310,6398
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,NS27/CE2/TE20,1201,684
transport_node_train_202501.csv,2025-01,WEEKDAY,19,TRAIN,NE18,6866,10468
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC24,276,4343
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW10,6769,3721
transport_node_train_202501.csv,2025-01,WEEKDAY,19,TRAIN,DT7,5618,7692
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,EW24/NS1,64407,58400
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,NS20,3704,11488
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC26,142,40
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC3,4595,6905
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW1,17482,13822
transport_node_train_202501.csv,2025-01,WEEKDAY,22,TRAIN,NS5,8516,29475
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW3,264,1127
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,NS7,16122,14288
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,28458,4412
transport_node_train_202501.csv,2025-01,WEEKDAY,14,TRAIN,NS13,40061,45745
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,EW11,14332,19299
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW23,14263,14916
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,10,TRAIN,NS20,12498,20100
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW24/NS1,29931,13826
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,11,TRAIN,NS23,10568,24275
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,CC7,5611,3499
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,76825,57936
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,7356,6106
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,32889,31338
transport_node_train_202501.csv,2025-01,WEEKDAY,17,TRAIN,NS23,57555,48392
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,19,TRAIN,SW2,2866,3260
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC2,4609,2521
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,14,TRAIN,TE28,1697,2093
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,PE5,5710,3133
transport_node_train_202501.csv,2025-01,WEEKDAY,18,TRAIN,NS19,79240,88567
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,11,TRAIN,BP8,1107,1145
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,TE12,490,1915
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,NE17/PTC,54130,21832
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,NS15,27435,13255
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PE2,4095,2010
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,9,TRAIN,BP4,1086,463
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,CG2,32586,20688
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW20,7425,6792
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,BP9,1232,1427
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC24,5242,3652
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW17,12934,10036
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,EW20,18511,21273
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW22,3648,3814
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,5,TRAIN,DT24,222,3
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,CC24,24970,29882
transport_node_train_202501.csv,2025-01,WEEKDAY,21,TRAIN,NE18,3112,4659
transport_node_train_202501.csv,2025-01,WEEKDAY,8,TRAIN,NS12,57521,17177
transport_node_train_202501.csv,2025-01,WEEKDAY,19,TRAIN,EW2/DT32,68421,124070
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,DT33,10390,4937
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,TE29,2953,1353
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,NS15,19858,38317
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,8,TRAIN,TE13,1038,2373
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,DT33,13415,17751
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC5,3727,3319
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,BP10,3262,2275
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,NS28,2400,3226
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,EW22,862,2265
transport_node_train_202501.csv,2025-01,WEEKDAY,21,TRAIN,PE7,1080,5491
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,CC6,4606,6306
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW14/NS26,2273,3533
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW2,3,14
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,SE4,5432,3000
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,PE6,8031,6027
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,NS11,24979,16072
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,DT5,2804,1227
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,EW16/NE3/TE17,54390,20520
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,8,TRAIN,DT6,2496,3142
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,16,TRAIN,SW7,1413,1366
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,SW1,3337,4596
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,DT5,11420,18023
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,40289,8532
transport_node_train_202501.csv,2025-01,WEEKDAY,8,TRAIN,SW8,4059,2578
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,NS8,7180,9108
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,0,TRAIN,DT3,13,477
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,9,TRAIN,NE10,8154,5610
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,EW7,15091,8950
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,27455,17993
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,TE4,6633,4016
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,EW14/NS26,55727,52457
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,PW6,637,11
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,TE5,3958,7987
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,NS24/NE6/CC1,17713,26378
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,NS21/DT11,46175,46708
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2729,3831
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW31,3017,1002
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,SW5,9239,4745
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,NS10,38284,16956
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,0,TRAIN,NE4/DT19,246,527
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,TE15,6584,8538
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,19,TRAIN,DT33,5963,9913
transport_node_train_202501.csv,2025-01,WEEKDAY,6,TRAIN,NS27/CE2/TE20,2004,3546
transport_node_train_202501.csv,2025-01,WEEKDAY,21,TRAIN,TE13,3641,2874
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW4,455,1222
transport_node_train_202501.csv,2025-01,WEEKDAY,0,TRAIN,CC5,44,111
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,15,TRAIN,NS28,3165,3545
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,NS16,38989,37744
transport_node_train_202501.csv,2025-01,WEEKDAY,19,TRAIN,PE1,2950,8418
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,10,TRAIN,TE16,6178,3023
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC27,167,406
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC5,3143,3592
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,NS13,20070,31635
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,50214,46107
transport_node_train_202501.csv,2025-01,WEEKDAY,17,TRAIN,EW25,12806,22037
transport_node_train_202501.csv,2025-01,WEEKDAY,0,TRAIN,NS27/CE2/TE20,102,167
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,DT21,5723,8271
transport_node_train_202501.csv,2025-01,WEEKDAY,7,TRAIN,EW12/DT14,19045,46314
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2867,2831
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CE1/DT16,44905,36310
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,TE11,2120,2194
transport_node_train_202501.csv,2025-01,WEEKDAY,14,TRAIN,TE1,8441,4160
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,16,TRAIN,NS10,18543,18574
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,EW11,4797,7067
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CG2,4408,506
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,TE22,500,2814
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW14/NS26,3550,13123
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW1,47,437
transport_node_train_202501.csv,2025-01,WEEKDAY,12,TRAIN,BP7,1382,1035
transport_node_train_202501.csv,2025-01,WEEKDAY,0,TRAIN,TE15,69,297
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,5,TRAIN,NE4/DT19,729,27
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW6,6274,6085
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,18,TRAIN,NS14,17473,19959
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,SE4,1271,868
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW4,9640,9291
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,TE4,4161,4622
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PE5,2901,2861
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,EW29,25053,5498
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,BP4,1363,2802
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,DT27,5519,3667
transport_node_train_202501.csv,2025-01,WEEKDAY,22,TRAIN,CE1/DT16,63648,17345
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,DT27,1359,4105
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC27,1,6
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,EW27,44036,35059
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,EW22,13979,16315
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,TE24,147,2
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,NE18,3898,4160
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,42159,48078
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,NE4/DT19,22858,9278
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW2/DT32,31870,28664
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,1470,2529
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,CE1/DT16,9088,35689
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,13,TRAIN,DT29,4088,2595
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,EW19,17248,7612
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,10,TRAIN,DT17,1749,2635
transport_node_train_202501.csv,2025-01,WEEKDAY,12,TRAIN,NS4/BP1,32014,30419
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,TE19,9357,10726
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,DT5,12441,9445
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PE4,1122,1342
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW6,994,889
transport_node_train_202501.csv,2025-01,WEEKDAY,12,TRAIN,BP10,3188,2930
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,9,TRAIN,NE9,13721,8126
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,EW3,17053,10049
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,18,TRAIN,SE1,2169,2646
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,NS11,30383,30338
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,TE16,2562,3855
transport_node_train_202501.csv,2025-01,WEEKDAY,6,TRAIN,PE4,2944,474
transport_node_train_202501.csv,2025-01,WEEKDAY,7,TRAIN,DT18,1548,25262
transport_node_train_202501.csv,2025-01,WEEKDAY,6,TRAIN,NE1/CC29,6968,27469
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW18,8828,9417
transport_node_train_202501.csv,2025-01,WEEKDAY,21,TRAIN,NE11,12453,13365
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,TE19,15055,2776
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,BP2,2240,418
transport_node_train_202501.csv,2025-01,WEEKDAY,21,TRAIN,NS17/CC15,14438,25296
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,PE7,4480,1746
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,NS24/NE6/CC1,44201,40632
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2713,3138
transport_node_train_202501.csv,2025-01,WEEKDAY,12,TRAIN,EW4,16134,8094
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,DT5,14600,15470
transport_node_train_202501.csv,2025-01,WEEKDAY,7,TRAIN,NE1/CC29,19161,62489
transport_node_train_202501.csv,2025-01,WEEKDAY,7,TRAIN,TE3,36369,29927
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,SE4,3989,4152
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC2,976,2426
transport_node_train_202501.csv,2025-01,WEEKDAY,6,TRAIN,DT28,15437,6717
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,5,TRAIN,NS25/EW13,251,132
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW17,5242,2602
transport_node_train_202501.csv,2025-01,WEEKDAY,0,TRAIN,SW7,24,576
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,21,TRAIN,NE13,6611,11207
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,PE2,4148,6185
transport_node_train_202501.csv,2025-01,WEEKDAY,17,TRAIN,NS7,33689,37834
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,TE15,8261,9993
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,11,TRAIN,DT18,3474,4897
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,PE4,1541,2144
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,5,TRAIN,NS9/TE2,3820,2475
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,SW2,4631,3885
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,EW29,8995,6629
transport_node_train_202501.csv,2025-01,WEEKDAY,9,TRAIN,EW15,14448,157947
transport_node_train_202501.csv,2025-01,WEEKDAY,22,TRAIN,EW23,23889,34139
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,21,TRAIN,DT27,2287,5315
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,SE4,928,327
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,15,TRAIN,TE19,2421,1812
transport_node_train_202501.csv,2025-01,WEEKDAY,18,TRAIN,EW17,46827,74111
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,EW10,7293,9815
transport_node_train_202501.csv,2025-01,WEEKDAY,13,TRAIN,TE15,13421,10352
transport_node_train_202501.csv,2025-01,WEEKDAY,12,TRAIN,DT8,4350,3788
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,TE5,3137,1901
transport_node_train_202501.csv,2025-01,WEEKDAY,0,TRAIN,SW1,41,97
transport_node_train_202501.csv,2025-01,WEEKDAY,14,TRAIN,NE8,26858,27019
transport_node_train_202501.csv,2025-01,WEEKDAY,17,TRAIN,BP7,1536,1955
transport_node_train_202501.csv,2025-01,WEEKDAY,7,TRAIN,EW33,15218,13438
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,10,TRAIN,NE15,15448,6244
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,57028,27255
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW15,10525,13874
transport_node_train_202501.csv,2025-01,WEEKDAY,21,TRAIN,EW25,5505,14253
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,NS12,4901,1800
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,NS13,4615,18491
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,EW22,7399,16575
transport_node_train_202501.csv,2025-01,WEEKDAY,14,TRAIN,NE17/PTC,44148,51155
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW5,2010,3561
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1281,2221
transport_node_train_202501.csv,2025-01,WEEKDAY,8,TRAIN,SW6,11336,3203
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,TE11,5792,3973
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,0,TRAIN,DT31,14,671
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,SW6,1477,704
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,EW3,4441,335
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,BP7,1121,368
transport_node_train_202501.csv,2025-01,WEEKDAY,17,TRAIN,DT6,19084,10353
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,TE25,2526,4012
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,DT30,3072,13758
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,SW8,799,500
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,NS21/DT11,20048,20310
transport_node_train_202501.csv,2025-01,WEEKDAY,23,TRAIN,NS5,3053,14891
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,0,TRAIN,NE7/DT12,149,405
transport_node_train_202501.csv,2025-01,WEEKDAY,19,TRAIN,CG1/DT35,38182,11202
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1887,1681
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW25,7318,7019
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC20,664,1757
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PE1,2615,1135
transport_node_train_202501.csv,2025-01,WEEKDAY,11,TRAIN,DT23,3434,3002
transport_node_train_202501.csv,2025-01,WEEKDAY,19,TRAIN,CC11,42637,19260
transport_node_train_202501.csv,2025-01,WEEKDAY,10,TRAIN,NE10,15430,10139
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,57207,21783
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,EW8/CC9,2904,1272
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,DT34,996,1313
transport_node_train_202501.csv,2025-01,WEEKDAY,7,TRAIN,NS14,116202,36885
transport_node_train_202501.csv,2025-01,WEEKDAY,15,TRAIN,TE24,2742,3142
transport_node_train_202501.csv,2025-01,WEEKDAY,22,TRAIN,CC14,2253,5025
transport_node_train_202501.csv,2025-01,WEEKDAY,20,TRAIN,PE1,1507,6106
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,13,TRAIN,NS28,4050,3254
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PE7,3204,1197
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,13,TRAIN,SE4,2430,2138
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,17,TRAIN,NS25/EW13,60697,41432
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW11,8953,7795
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,SW7,76,950
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,20,TRAIN,DT24,1554,3020
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC28,2458,1233
transport_node_train_202501.csv,2025-01,WEEKDAY,6,TRAIN,EW31,5364,11136
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,CC19/DT9,229,435
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,DT23,1007,447
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,DT8,207,457
transport_node_train_202501.csv,2025-01,WEEKDAY,18,TRAIN,NS17/CC15,59492,59248
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,12,TRAIN,DT10,2717,1493
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,7,TRAIN,TE16,1852,1723
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,6,TRAIN,TE8,942,1113
transport_node_train_202501.csv,2025-01,WEEKDAY,22,TRAIN,NE13,7917,20199
transport_node_train_202501.csv,2025-01,WEEKDAY,5,TRAIN,CC24,167,675
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,8,TRAIN,NS15,7100,5392
transport_node_train_202501.csv,2025-01,WEEKDAY,16,TRAIN,CC6,8206,8722
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,23,TRAIN,BP4,17,56
transport_node_train_202501.csv,2025-01,WEEKENDS/HOLIDAY,14,TRAIN,DT25,1982,1793
