"YEAR_MONTH","day_type","stations","is_peak","AVG_RIDERS","station_code"
"2023-12","WEEKENDS/HOLIDAY","Changi Airport",1,29118.2,"CG2"
"2023-12","WEEKENDS/HOLIDAY","Chinatown",0,24448.9333333333,"DT19"
"2023-12","WEEKENDS/HOLIDAY","Chinatown",0,24448.9333333333,"NE4"
"2023-12","WEEKENDS/HOLIDAY","Chinatown",1,27950.5,"DT19"
"2023-12","WEEKENDS/HOLIDAY","Chinatown",1,27950.5,"NE4"
"2023-12","WEEKENDS/HOLIDAY","Chinese Garden",0,8075,"EW25"
"2023-12","WEEKENDS/HOLIDAY","Chinese Garden",1,12417,"EW25"
"2023-12","WEEKENDS/HOLIDAY","Choa Chu Kang",0,29572.6666666667,"NS4"
"2023-12","WEEKENDS/HOLIDAY","Choa Chu Kang",1,38198.6,"NS4"
"2023-12","WEEKENDS/HOLIDAY","City Hall",0,28183.4666666667,"EW13"
"2023-12","WEEKENDS/HOLIDAY","City Hall",0,28183.4666666667,"NS25"
"2023-12","WEEKENDS/HOLIDAY","City Hall",1,32905.7,"EW13"
"2023-12","WEEKENDS/HOLIDAY","City Hall",1,32905.7,"NS25"
"2023-12","WEEKENDS/HOLIDAY","Clarke Quay",0,10609.5333333333,"NE5"
"2023-12","WEEKENDS/HOLIDAY","Clarke Quay",1,11901.2,"NE5"
"2023-12","WEEKENDS/HOLIDAY","Clementi",0,35160.6666666667,"EW23"
"2023-12","WEEKENDS/HOLIDAY","Clementi",1,46305.4,"EW23"
"2023-12","WEEKENDS/HOLIDAY","Commonwealth",0,9196.26666666667,"EW20"
"2023-12","WEEKENDS/HOLIDAY","Commonwealth",1,11659.8,"EW20"
"2023-12","WEEKENDS/HOLIDAY","Dakota",0,6899.6,"CC8"
"2023-12","WEEKENDS/HOLIDAY","Dakota",1,8762.6,"CC8"
"2023-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,10768.2666666667,"CC1"
"2023-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,10768.2666666667,"NE6"
"2023-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,10768.2666666667,"NS24"
"2023-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,12694.2666666667,"CC1"
"2023-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,12694.2666666667,"NE6"
"2023-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,12694.2666666667,"NS24"
"2023-12","WEEKENDS/HOLIDAY","Dover",0,3852.8,"EW22"
"2023-12","WEEKENDS/HOLIDAY","Dover",1,5055.4,"EW22"
"2023-12","WEEKENDS/HOLIDAY","Downtown",0,5092.73333333333,"DT17"
"2023-12","WEEKENDS/HOLIDAY","Downtown",1,6110.4,"DT17"
"2023-12","WEEKENDS/HOLIDAY","Esplanade",0,9524.6,"CC3"
"2023-12","WEEKENDS/HOLIDAY","Esplanade",1,11194.8,"CC3"
"2023-12","WEEKENDS/HOLIDAY","Eunos",0,13185.7333333333,"EW7"
"2023-12","WEEKENDS/HOLIDAY","Eunos",1,17135.6,"EW7"
"2023-12","WEEKENDS/HOLIDAY","Expo",0,5939.26666666667,"CG1"
"2023-12","WEEKENDS/HOLIDAY","Expo",0,5939.26666666667,"DT35"
"2023-12","WEEKENDS/HOLIDAY","Expo",1,8265.6,"CG1"
"2023-12","WEEKENDS/HOLIDAY","Expo",1,8265.6,"DT35"
"2023-12","WEEKENDS/HOLIDAY","Farrer Park",0,33381.0666666667,"NE8"
"2023-12","WEEKENDS/HOLIDAY","Farrer Park",1,47582.6,"NE8"
"2023-12","WEEKENDS/HOLIDAY","Farrer Road",0,3741.93333333333,"CC20"
"2023-12","WEEKENDS/HOLIDAY","Farrer Road",1,4997.6,"CC20"
"2023-12","WEEKENDS/HOLIDAY","Fort Canning",0,4347.53333333333,"DT20"
"2023-12","WEEKENDS/HOLIDAY","Fort Canning",1,5269,"DT20"
"2023-12","WEEKENDS/HOLIDAY","Gardens by The Bay",0,6173.57142857143,"TE22"
"2023-12","WEEKENDS/HOLIDAY","Gardens by The Bay",1,8613.4,"TE22"
"2023-12","WEEKENDS/HOLIDAY","Geylang Bahru",0,3715.86666666667,"DT24"
"2023-12","WEEKENDS/HOLIDAY","Geylang Bahru",1,4898.8,"DT24"
"2023-12","WEEKENDS/HOLIDAY","Great World",0,6374.53333333333,"TE15"
"2023-12","WEEKENDS/HOLIDAY","Great World",1,6769.4,"TE15"
"2023-12","WEEKENDS/HOLIDAY","Gul Circle",0,1922.66666666667,"EW30"
"2023-12","WEEKENDS/HOLIDAY","Gul Circle",1,4915,"EW30"
"2023-12","WEEKENDS/HOLIDAY","HarbourFront",0,25265.3333333333,"CC29"
"2023-12","WEEKENDS/HOLIDAY","HarbourFront",0,25265.3333333333,"NE1"
"2023-12","WEEKENDS/HOLIDAY","HarbourFront",1,31096,"CC29"
"2023-12","WEEKENDS/HOLIDAY","HarbourFront",1,31096,"NE1"
"2023-12","WEEKENDS/HOLIDAY","Havelock",0,6051.21428571429,"TE16"
"2023-12","WEEKENDS/HOLIDAY","Havelock",1,5766.2,"TE16"
"2023-12","WEEKENDS/HOLIDAY","Haw Par Villa",0,4379.4,"CC25"
"2023-12","WEEKENDS/HOLIDAY","Haw Par Villa",1,6317,"CC25"
"2023-12","WEEKENDS/HOLIDAY","Hillview",0,5510.73333333333,"DT3"
"2023-12","WEEKENDS/HOLIDAY","Hillview",1,6924.6,"DT3"
"2023-12","WEEKENDS/HOLIDAY","Holland Village",0,8069.4,"CC21"
"2023-12","WEEKENDS/HOLIDAY","Holland Village",1,9212.4,"CC21"
"2023-12","WEEKENDS/HOLIDAY","Hougang",0,24279.4666666667,"NE14"
"2023-12","WEEKENDS/HOLIDAY","Hougang",1,29664.4,"NE14"
"2023-12","WEEKENDS/HOLIDAY","Jalan Besar",0,10549,"DT22"
"2023-12","WEEKENDS/HOLIDAY","Jalan Besar",1,15016.8,"DT22"
"2023-12","WEEKENDS/HOLIDAY","Joo Koon",0,8743.73333333333,"EW29"
"2023-12","WEEKENDS/HOLIDAY","Joo Koon",1,19328,"EW29"
"2023-12","WEEKENDS/HOLIDAY","Jurong East",0,30607.0666666667,"EW24"
"2023-12","WEEKENDS/HOLIDAY","Jurong East",0,30607.0666666667,"NS1"
"2023-12","WEEKENDS/HOLIDAY","Jurong East",1,40727.1,"EW24"
"2023-12","WEEKENDS/HOLIDAY","Jurong East",1,40727.1,"NS1"
"2023-12","WEEKENDS/HOLIDAY","Kaki Bukit",0,7777.6,"DT28"
"2023-12","WEEKENDS/HOLIDAY","Kaki Bukit",1,12154,"DT28"
"2023-12","WEEKENDS/HOLIDAY","Kallang",0,11841.2,"EW10"
"2023-12","WEEKENDS/HOLIDAY","Kallang",1,16149.4,"EW10"
"2023-12","WEEKENDS/HOLIDAY","Kembangan",0,8794.06666666667,"EW6"
"2023-12","WEEKENDS/HOLIDAY","Kembangan",1,12046.2,"EW6"
"2023-12","WEEKENDS/HOLIDAY","Kent Ridge",0,5056.33333333333,"CC24"
"2023-12","WEEKENDS/HOLIDAY","Kent Ridge",1,7359,"CC24"
"2023-12","WEEKENDS/HOLIDAY","Khatib",0,25098.4666666667,"NS14"
"2023-12","WEEKENDS/HOLIDAY","Khatib",1,31325.8,"NS14"
"2023-12","WEEKENDS/HOLIDAY","King Albert Park",0,4008.6,"DT6"
"2023-12","WEEKENDS/HOLIDAY","King Albert Park",1,5222.6,"DT6"
"2023-12","WEEKENDS/HOLIDAY","Kovan",0,18843.4,"NE13"
"2023-12","WEEKENDS/HOLIDAY","Kovan",1,22595.8,"NE13"
"2023-12","WEEKENDS/HOLIDAY","Kranji",0,24091.9333333333,"NS7"
"2023-12","WEEKENDS/HOLIDAY","Kranji",1,34517.2,"NS7"
"2023-12","WEEKENDS/HOLIDAY","Labrador Park",0,1383.53333333333,"CC27"
"2023-12","WEEKENDS/HOLIDAY","Labrador Park",1,2587.4,"CC27"
"2023-12","WEEKENDS/HOLIDAY","Lakeside",0,24106,"EW26"
"2023-12","WEEKENDS/HOLIDAY","Lakeside",1,33336.2,"EW26"
"2023-12","WEEKENDS/HOLIDAY","Lavender",0,16026.8666666667,"EW11"
"2023-12","WEEKENDS/HOLIDAY","Lavender",1,19265.2,"EW11"
"2023-12","WEEKENDS/HOLIDAY","Lentor",0,2841.33333333333,"TE5"
"2023-12","WEEKENDS/HOLIDAY","Lentor",1,3655.4,"TE5"
"2023-12","WEEKENDS/HOLIDAY","Little India",0,16037.8,"DT12"
"2023-12","WEEKENDS/HOLIDAY","Little India",0,16037.8,"NE7"
"2023-12","WEEKENDS/HOLIDAY","Little India",1,20367.2,"DT12"
"2023-12","WEEKENDS/HOLIDAY","Little India",1,20367.2,"NE7"
"2023-12","WEEKENDS/HOLIDAY","Lorong Chuan",0,4896.73333333333,"CC14"
"2023-12","WEEKENDS/HOLIDAY","Lorong Chuan",1,5828.4,"CC14"
"2023-12","WEEKENDS/HOLIDAY","MacPherson",0,5743.1,"CC10"
"2023-12","WEEKENDS/HOLIDAY","MacPherson",0,5743.1,"DT26"
"2023-12","WEEKENDS/HOLIDAY","MacPherson",1,7174.7,"CC10"
"2023-12","WEEKENDS/HOLIDAY","MacPherson",1,7174.7,"DT26"
"2023-12","WEEKENDS/HOLIDAY","Marina Bay",0,1927.82222222222,"CE2"
"2023-12","WEEKENDS/HOLIDAY","Marina Bay",0,1927.82222222222,"NS27"
"2023-12","WEEKENDS/HOLIDAY","Marina Bay",0,1927.82222222222,"TE20"
"2023-12","WEEKENDS/HOLIDAY","Marina Bay",1,2006.86666666667,"CE2"
"2023-12","WEEKENDS/HOLIDAY","Marina Bay",1,2006.86666666667,"NS27"
"2023-12","WEEKENDS/HOLIDAY","Marina Bay",1,2006.86666666667,"TE20"
"2023-12","WEEKENDS/HOLIDAY","Marina South Pier",0,3368.73333333333,"NS28"
"2023-12","WEEKENDS/HOLIDAY","Marina South Pier",1,3779.8,"NS28"
"2023-12","WEEKENDS/HOLIDAY","Marsiling",0,14492.2,"NS8"
"2023-12","WEEKENDS/HOLIDAY","Marsiling",1,19532.6,"NS8"
"2023-12","WEEKENDS/HOLIDAY","Marymount",0,4930.33333333333,"CC16"
"2023-12","WEEKENDS/HOLIDAY","Marymount",1,6469.8,"CC16"
"2023-12","WEEKENDS/HOLIDAY","Mattar",0,2949.6,"DT25"
"2023-12","WEEKENDS/HOLIDAY","Mattar",1,4139.6,"DT25"
"2023-12","WEEKENDS/HOLIDAY","Maxwell",0,7428.28571428571,"TE18"
"2023-12","WEEKENDS/HOLIDAY","Maxwell",1,6915.4,"TE18"
"2023-12","WEEKENDS/HOLIDAY","Mayflower",0,7250.86666666667,"TE6"
"2023-12","WEEKENDS/HOLIDAY","Mayflower",1,8353.8,"TE6"
"2023-12","WEEKENDS/HOLIDAY","Mountbatten",0,5179.46666666667,"CC7"
"2023-12","WEEKENDS/HOLIDAY","Mountbatten",1,7249,"CC7"
"2023-12","WEEKENDS/HOLIDAY","Napier",0,2593.86666666667,"TE12"
"2023-12","WEEKENDS/HOLIDAY","Napier",1,2630.4,"TE12"
"2023-12","WEEKENDS/HOLIDAY","Newton",0,26207.3666666667,"DT11"
"2023-12","WEEKENDS/HOLIDAY","Newton",0,26207.3666666667,"NS21"
"2023-12","WEEKENDS/HOLIDAY","Newton",1,32026.5,"DT11"
"2023-12","WEEKENDS/HOLIDAY","Newton",1,32026.5,"NS21"
"2023-12","WEEKENDS/HOLIDAY","Nicoll Highway",0,4008.53333333333,"CC5"
"2023-12","WEEKENDS/HOLIDAY","Nicoll Highway",1,4776.8,"CC5"
"2023-12","WEEKENDS/HOLIDAY","Novena",0,25088.6,"NS20"
"2023-12","WEEKENDS/HOLIDAY","Novena",1,28944.6,"NS20"
"2023-12","WEEKENDS/HOLIDAY","Orchard",0,43489.6333333333,"NS22"
"2023-12","WEEKENDS/HOLIDAY","Orchard",0,43489.6333333333,"TE14"
"2023-12","WEEKENDS/HOLIDAY","Orchard",1,52361.3,"NS22"
"2023-12","WEEKENDS/HOLIDAY","Orchard",1,52361.3,"TE14"
"2023-12","WEEKENDS/HOLIDAY","Orchard Boulevard",0,3607.5,"TE13"
"2023-12","WEEKENDS/HOLIDAY","Orchard Boulevard",1,4180,"TE13"
"2023-12","WEEKENDS/HOLIDAY","Outram Park",0,5641.04444444444,"EW16"
"2023-12","WEEKENDS/HOLIDAY","Outram Park",0,5641.04444444444,"NE3"
"2023-12","WEEKENDS/HOLIDAY","Outram Park",0,5641.04444444444,"TE17"
"2023-12","WEEKENDS/HOLIDAY","Outram Park",1,7316.4,"EW16"
"2023-12","WEEKENDS/HOLIDAY","Outram Park",1,7316.4,"NE3"
"2023-12","WEEKENDS/HOLIDAY","Outram Park",1,7316.4,"TE17"
"2023-12","WEEKENDS/HOLIDAY","Pasir Panjang",0,2229.33333333333,"CC26"
"2023-12","WEEKENDS/HOLIDAY","Pasir Panjang",1,5236.4,"CC26"
"2023-12","WEEKENDS/HOLIDAY","Pasir Ris",0,22304.8,"EW1"
"2023-12","WEEKENDS/HOLIDAY","Pasir Ris",1,28616.8,"EW1"
"2023-12","WEEKENDS/HOLIDAY","Paya Lebar",0,23931.7666666667,"CC9"
"2023-12","WEEKENDS/HOLIDAY","Paya Lebar",0,23931.7666666667,"EW8"
"2023-12","WEEKENDS/HOLIDAY","Paya Lebar",1,29628.4,"CC9"
"2023-12","WEEKENDS/HOLIDAY","Paya Lebar",1,29628.4,"EW8"
"2023-12","WEEKENDS/HOLIDAY","Pioneer",0,19330.9333333333,"EW28"
"2023-12","WEEKENDS/HOLIDAY","Pioneer",1,28212.6,"EW28"
"2023-12","WEEKENDS/HOLIDAY","Potong Pasir",0,11398.7333333333,"NE10"
"2023-12","WEEKENDS/HOLIDAY","Potong Pasir",1,14110,"NE10"
"2023-12","WEEKENDS/HOLIDAY","Promenade",0,9661.56666666667,"CC4"
"2023-12","WEEKENDS/HOLIDAY","Promenade",0,9661.56666666667,"DT15"
"2023-12","WEEKENDS/HOLIDAY","Promenade",1,11600,"CC4"
"2023-12","WEEKENDS/HOLIDAY","Promenade",1,11600,"DT15"
"2023-12","WEEKENDS/HOLIDAY","Punggol",0,36008.0666666667,"NE17"
"2023-12","WEEKENDS/HOLIDAY","Punggol",1,43951.2,"NE17"
"2023-12","WEEKENDS/HOLIDAY","Queenstown",0,11919.3333333333,"EW19"
"2023-12","WEEKENDS/HOLIDAY","Queenstown",1,14660,"EW19"
"2023-12","WEEKENDS/HOLIDAY","Raffles Place",0,9856.9,"EW14"
"2023-12","WEEKENDS/HOLIDAY","Raffles Place",0,9856.9,"NS26"
"2023-12","WEEKENDS/HOLIDAY","Raffles Place",1,10430.1,"EW14"
"2023-12","WEEKENDS/HOLIDAY","Raffles Place",1,10430.1,"NS26"
"2023-12","WEEKENDS/HOLIDAY","Redhill",0,12293.1333333333,"EW18"
"2023-12","WEEKENDS/HOLIDAY","Redhill",1,15253,"EW18"
"2023-12","WEEKENDS/HOLIDAY","Rochor",0,9640,"DT13"
"2023-12","WEEKENDS/HOLIDAY","Rochor",1,10947.8,"DT13"
"2023-12","WEEKENDS/HOLIDAY","Sembawang",0,32409.8666666667,"NS11"
"2023-12","WEEKENDS/HOLIDAY","Sembawang",1,41807.4,"NS11"
"2023-12","WEEKENDS/HOLIDAY","Sengkang",0,35639.2,"NE16"
"2023-12","WEEKENDS/HOLIDAY","Sengkang",1,43364.2,"NE16"
"2023-12","WEEKENDS/HOLIDAY","Serangoon",0,24863.4,"CC13"
"2023-12","WEEKENDS/HOLIDAY","Serangoon",0,24863.4,"NE12"
"2023-12","WEEKENDS/HOLIDAY","Serangoon",1,30483.1,"CC13"
"2023-12","WEEKENDS/HOLIDAY","Serangoon",1,30483.1,"NE12"
"2023-12","WEEKENDS/HOLIDAY","Shenton Way",0,2077.73333333333,"TE19"
"2023-12","WEEKENDS/HOLIDAY","Shenton Way",1,2243.4,"TE19"
"2023-12","WEEKENDS/HOLIDAY","Simei",0,13524.7333333333,"EW3"
"2023-12","WEEKENDS/HOLIDAY","Simei",1,17155.2,"EW3"
"2023-12","WEEKENDS/HOLIDAY","Sixth Avenue",0,2950.26666666667,"DT7"
"2023-12","WEEKENDS/HOLIDAY","Sixth Avenue",1,4370.2,"DT7"
"2023-12","WEEKENDS/HOLIDAY","Somerset",0,35874.8666666667,"NS23"
"2023-12","WEEKENDS/HOLIDAY","Somerset",1,43922.2,"NS23"
"2023-12","WEEKENDS/HOLIDAY","Springleaf",0,3111.26666666667,"TE4"
"2023-12","WEEKENDS/HOLIDAY","Springleaf",1,4281.6,"TE4"
"2023-12","WEEKENDS/HOLIDAY","Stadium",0,10642.8666666667,"CC6"
"2023-12","WEEKENDS/HOLIDAY","Stadium",1,12829.8,"CC6"
"2023-12","WEEKENDS/HOLIDAY","Stevens",0,2497.33333333333,"DT10"
"2023-12","WEEKENDS/HOLIDAY","Stevens",0,2497.33333333333,"TE11"
"2023-12","WEEKENDS/HOLIDAY","Stevens",1,3196.6,"DT10"
"2023-12","WEEKENDS/HOLIDAY","Stevens",1,3196.6,"TE11"
"2023-12","WEEKENDS/HOLIDAY","Tai Seng",0,9491,"CC11"
"2023-12","WEEKENDS/HOLIDAY","Tai Seng",1,14619.4,"CC11"
"2023-12","WEEKENDS/HOLIDAY","Tampines",0,21829.6333333333,"DT32"
"2023-12","WEEKENDS/HOLIDAY","Tampines",0,21829.6333333333,"EW2"
"2023-12","WEEKENDS/HOLIDAY","Tampines",1,27761.5,"DT32"
"2023-12","WEEKENDS/HOLIDAY","Tampines",1,27761.5,"EW2"
"2023-12","WEEKENDS/HOLIDAY","Tampines East",0,11738.6,"DT33"
"2023-12","WEEKENDS/HOLIDAY","Tampines East",1,15051.4,"DT33"
"2023-12","WEEKENDS/HOLIDAY","Tampines West",0,6044.46666666667,"DT31"
"2023-12","WEEKENDS/HOLIDAY","Tampines West",1,8136.6,"DT31"
"2023-12","WEEKENDS/HOLIDAY","Tan Kah Kee",0,2282.6,"DT8"
"2023-12","WEEKENDS/HOLIDAY","Tan Kah Kee",1,3098.8,"DT8"
"2023-12","WEEKENDS/HOLIDAY","Tanah Merah",0,12282.0666666667,"EW4"
"2023-12","WEEKENDS/HOLIDAY","Tanah Merah",1,16763.2,"EW4"
"2023-12","WEEKENDS/HOLIDAY","Tanjong Pagar",0,15704,"EW15"
"2023-12","WEEKENDS/HOLIDAY","Tanjong Pagar",1,18317.8,"EW15"
"2023-12","WEEKENDS/HOLIDAY","Telok Ayer",0,4883.6,"DT18"
"2023-12","WEEKENDS/HOLIDAY","Telok Ayer",1,5369.4,"DT18"
"2023-12","WEEKENDS/HOLIDAY","Telok Blangah",0,3107.93333333333,"CC28"
"2023-12","WEEKENDS/HOLIDAY","Telok Blangah",1,3960.4,"CC28"
"2023-12","WEEKENDS/HOLIDAY","Tiong Bahru",0,19908.9333333333,"EW17"
"2023-12","WEEKENDS/HOLIDAY","Tiong Bahru",1,23371.2,"EW17"
"2023-12","WEEKENDS/HOLIDAY","Toa Payoh",0,30492.7333333333,"NS19"
"2023-12","WEEKENDS/HOLIDAY","Toa Payoh",1,35763,"NS19"
"2023-12","WEEKENDS/HOLIDAY","Tuas Crescent",0,2369.13333333333,"EW31"
"2023-12","WEEKENDS/HOLIDAY","Tuas Crescent",1,6212,"EW31"
"2023-12","WEEKENDS/HOLIDAY","Tuas Link",0,3343.8,"EW33"
"2023-12","WEEKENDS/HOLIDAY","Tuas Link",1,6054.8,"EW33"
"2023-12","WEEKENDS/HOLIDAY","Tuas West Road",0,3611.53333333333,"EW32"
"2023-12","WEEKENDS/HOLIDAY","Tuas West Road",1,8165,"EW32"
"2023-12","WEEKENDS/HOLIDAY","Ubi",0,6138.33333333333,"DT27"
"2023-12","WEEKENDS/HOLIDAY","Ubi",1,8973.4,"DT27"
"2023-12","WEEKENDS/HOLIDAY","Upper Changi",0,2990.06666666667,"DT34"
"2023-12","WEEKENDS/HOLIDAY","Upper Changi",1,3989.4,"DT34"
"2023-12","WEEKENDS/HOLIDAY","Upper Thomson",0,7976.78571428571,"TE8"
"2023-12","WEEKENDS/HOLIDAY","Upper Thomson",1,8524.4,"TE8"
"2023-12","WEEKENDS/HOLIDAY","Woodlands",0,24194.9666666667,"NS9"
"2023-12","WEEKENDS/HOLIDAY","Woodlands",0,24194.9666666667,"TE2"
"2023-12","WEEKENDS/HOLIDAY","Woodlands",1,30364.4,"NS9"
"2023-12","WEEKENDS/HOLIDAY","Woodlands",1,30364.4,"TE2"
"2023-12","WEEKENDS/HOLIDAY","Woodlands North",0,2487.26666666667,"TE1"
"2023-12","WEEKENDS/HOLIDAY","Woodlands North",1,4156.4,"TE1"
"2023-12","WEEKENDS/HOLIDAY","Woodlands South",0,5292.86666666667,"TE3"
"2023-12","WEEKENDS/HOLIDAY","Woodlands South",1,6471.4,"TE3"
"2023-12","WEEKENDS/HOLIDAY","Woodleigh",0,10175.3333333333,"NE11"
"2023-12","WEEKENDS/HOLIDAY","Woodleigh",1,12667.6,"NE11"
"2023-12","WEEKENDS/HOLIDAY","Yew Tee",0,22235.9333333333,"NS5"
"2023-12","WEEKENDS/HOLIDAY","Yew Tee",1,28121,"NS5"
"2023-12","WEEKENDS/HOLIDAY","Yio Chu Kang",0,10066.3333333333,"NS15"
"2023-12","WEEKENDS/HOLIDAY","Yio Chu Kang",1,14017.2,"NS15"
"2023-12","WEEKENDS/HOLIDAY","Yishun",0,44753.2666666667,"NS13"
"2023-12","WEEKENDS/HOLIDAY","Yishun",1,54938.4,"NS13"
"2023-12","WEEKENDS/HOLIDAY","one-north",0,2830,"CC23"
"2023-12","WEEKENDS/HOLIDAY","one-north",1,3983.6,"CC23"
"2024-01","WEEKDAY","Admiralty",0,65055.6666666667,"NS10"
"2024-01","WEEKDAY","Admiralty",1,184920,"NS10"
"2024-01","WEEKDAY","Aljunied",0,36027.2,"EW9"
"2024-01","WEEKDAY","Aljunied",1,92312.4,"EW9"
"2024-01","WEEKDAY","Ang Mo Kio",0,77578.2666666667,"NS16"
"2024-01","WEEKDAY","Ang Mo Kio",1,194648,"NS16"
"2024-01","WEEKDAY","Bartley",0,13025.1333333333,"CC12"
"2024-01","WEEKDAY","Bartley",1,33094.6,"CC12"
"2024-01","WEEKDAY","Bayfront",0,28789.1,"CE1"
"2024-01","WEEKDAY","Bayfront",0,28789.1,"DT16"
"2024-01","WEEKDAY","Bayfront",1,39289.7,"CE1"
"2024-01","WEEKDAY","Bayfront",1,39289.7,"DT16"
"2024-01","WEEKDAY","Beauty World",0,22426.6,"DT5"
"2024-01","WEEKDAY","Beauty World",1,57957.6,"DT5"
"2024-01","WEEKDAY","Bedok",0,54926.8666666667,"EW5"
"2024-01","WEEKDAY","Bedok",1,137195,"EW5"
"2024-01","WEEKDAY","Bedok North",0,11530.8,"DT29"
"2024-01","WEEKDAY","Bedok North",1,36533.2,"DT29"
"2024-01","WEEKDAY","Bedok Reservoir",0,12681.3333333333,"DT30"
"2024-01","WEEKDAY","Bedok Reservoir",1,39463,"DT30"
"2024-01","WEEKDAY","Bencoolen",0,14156.5333333333,"DT21"
"2024-01","WEEKDAY","Bencoolen",1,29256.6,"DT21"
"2024-01","WEEKDAY","Bendemeer",0,7321.33333333333,"DT23"
"2024-01","WEEKDAY","Bendemeer",1,25032.4,"DT23"
"2024-01","WEEKDAY","Bishan",0,34915.5333333333,"CC15"
"2024-01","WEEKDAY","Bishan",0,34915.5333333333,"NS17"
"2024-01","WEEKDAY","Bishan",1,86552.1,"CC15"
"2024-01","WEEKDAY","Bishan",1,86552.1,"NS17"
"2024-01","WEEKDAY","Boon Keng",0,37649.4666666667,"NE9"
"2024-01","WEEKDAY","Boon Keng",1,97782.2,"NE9"
"2024-01","WEEKDAY","Boon Lay",0,74581.1333333333,"EW27"
"2024-01","WEEKDAY","Boon Lay",1,226778.4,"EW27"
"2024-01","WEEKDAY","Botanic Gardens",0,5558.66666666667,"CC19"
"2024-01","WEEKDAY","Botanic Gardens",0,5558.66666666667,"DT9"
"2024-01","WEEKDAY","Botanic Gardens",1,12594.6,"CC19"
"2024-01","WEEKDAY","Botanic Gardens",1,12594.6,"DT9"
"2024-01","WEEKDAY","Braddell",0,25005.9333333333,"NS18"
"2024-01","WEEKDAY","Braddell",1,59881.6,"NS18"
"2024-01","WEEKDAY","Bras Basah",0,10990.1333333333,"CC2"
"2024-01","WEEKDAY","Bras Basah",1,22887.2,"CC2"
"2024-01","WEEKDAY","Bright Hill",0,9518,"TE7"
"2024-01","WEEKDAY","Bright Hill",1,27343,"TE7"
"2024-01","WEEKDAY","Buangkok",0,33137.4,"NE15"
"2024-01","WEEKDAY","Buangkok",1,90921.6,"NE15"
"2024-01","WEEKDAY","Bugis",0,49226.6666666667,"DT14"
"2024-01","WEEKDAY","Bugis",0,49226.6666666667,"EW12"
"2024-01","WEEKDAY","Bugis",1,90692.3,"DT14"
"2024-01","WEEKDAY","Bugis",1,90692.3,"EW12"
"2024-01","WEEKDAY","Bukit Batok",0,43725.2666666667,"NS2"
"2024-01","WEEKDAY","Bukit Batok",1,129244.2,"NS2"
"2024-01","WEEKDAY","Bukit Gombak",0,32966.5333333333,"NS3"
"2024-01","WEEKDAY","Bukit Gombak",1,84394.6,"NS3"
"2024-01","WEEKDAY","Bukit Panjang",0,64819.2666666667,"DT1"
"2024-01","WEEKDAY","Bukit Panjang",1,192035.8,"DT1"
"2024-01","WEEKDAY","Buona Vista",0,20546.8333333333,"CC22"
"2024-01","WEEKDAY","Buona Vista",0,20546.8333333333,"EW21"
"2024-01","WEEKDAY","Buona Vista",1,63500.3,"CC22"
"2024-01","WEEKDAY","Buona Vista",1,63500.3,"EW21"
"2024-01","WEEKDAY","Caldecott",0,5793.56666666667,"CC17"
"2024-01","WEEKDAY","Caldecott",0,5793.56666666667,"TE9"
"2024-01","WEEKDAY","Caldecott",1,18221.8,"CC17"
"2024-01","WEEKDAY","Caldecott",1,18221.8,"TE9"
"2024-01","WEEKDAY","Canberra",0,24391,"NS12"
"2024-01","WEEKDAY","Canberra",1,73370.8,"NS12"
"2024-01","WEEKDAY","Cashew",0,4339.4,"DT2"
"2024-01","WEEKDAY","Cashew",1,16052.6,"DT2"
"2024-01","WEEKDAY","Changi Airport",0,37102.1333333333,"CG2"
"2024-01","WEEKDAY","Changi Airport",1,53418.2,"CG2"
"2024-01","WEEKDAY","Chinatown",0,49431.5,"DT19"
"2024-01","WEEKDAY","Chinatown",0,49431.5,"NE4"
"2024-01","WEEKDAY","Chinatown",1,79147.4,"DT19"
"2024-01","WEEKDAY","Chinatown",1,79147.4,"NE4"
"2024-01","WEEKDAY","Chinese Garden",0,15017.7333333333,"EW25"
"2024-01","WEEKDAY","Chinese Garden",1,49345.8,"EW25"
"2024-01","WEEKDAY","Choa Chu Kang",0,62022.8,"NS4"
"2024-01","WEEKDAY","Choa Chu Kang",1,167269.6,"NS4"
"2024-01","WEEKDAY","City Hall",0,37432.3333333333,"EW13"
"2024-01","WEEKDAY","City Hall",0,37432.3333333333,"NS25"
"2024-01","WEEKDAY","City Hall",1,72300.3,"EW13"
"2024-01","WEEKDAY","City Hall",1,72300.3,"NS25"
"2024-01","WEEKDAY","Clarke Quay",0,23454.2666666667,"NE5"
"2024-01","WEEKDAY","Clarke Quay",1,52467.8,"NE5"
"2024-01","WEEKDAY","Clementi",0,78806.6,"EW23"
"2024-01","WEEKDAY","Clementi",1,213256,"EW23"
"2024-01","WEEKDAY","Commonwealth",0,21156.7333333333,"EW20"
"2024-01","WEEKDAY","Commonwealth",1,62088.4,"EW20"
"2024-01","WEEKDAY","Dakota",0,16234.7333333333,"CC8"
"2024-01","WEEKDAY","Dakota",1,40111.4,"CC8"
